Original Data	Log Sales	Trendless and Seasonless	Only Seasonless	Moving Avg	Global Polynomial fit	MA order 7
					13.74631789	
					13.74665469	
					13.74699137	
					13.74732795	
					13.7476644	
					13.74800074	
					13.74833697	
					13.74867307	
					13.74900907	
					13.74934495	
					13.74968071	
					13.75001636	
					13.75035189	
					13.75068731	
					13.75102261	
					13.7513578	
					13.75169287	
					13.75202782	
					13.75236266	
					13.75269739	
					13.753032	
					13.75336649	
					13.75370087	
					13.75403514	
					13.75436928	
					13.75470332	
					13.75503724	
					13.75537104	
					13.75570472	
					13.7560383	
					13.75637175	
					13.75670509	
					13.75703832	
					13.75737143	
					13.75770442	
					13.7580373	
					13.75837007	
					13.75870272	
					13.75903525	
					13.75936767	
					13.75969997	
					13.76003216	
					13.76036423	
					13.76069619	
					13.76102803	
					13.76135976	
					13.76169137	
					13.76202286	
					13.76235424	
					13.76268551	
					13.76301666	
					13.76334769	
					13.76367861	
					13.76400942	
					13.7643401	
					13.76467068	
					13.76500113	
					13.76533148	
					13.7656617	
					13.76599182	
					13.76632181	
					13.76665169	
					13.76698146	
					13.76731111	
					13.76764064	
					13.76797006	
					13.76829937	
					13.76862856	
					13.76895763	
					13.76928659	
					13.76961543	
					13.76994416	
					13.77027277	
					13.77060127	
					13.77092965	
					13.77125791	
					13.77158606	
					13.7719141	
					13.77224202	
					13.77256982	
					13.77289751	
					13.77322509	
					13.77355255	
					13.77387989	
					13.77420712	
					13.77453423	
					13.77486123	
					13.77518811	
					13.77551488	
					13.77584153	
					13.77616806	
					13.77649448	
					13.77682079	
					13.77714698	
					13.77747305	
					13.77779901	
					13.77812486	
					13.77845059	
					13.7787762	
					13.7791017	
					13.77942708	
					13.77975235	
					13.7800775	
					13.78040254	
					13.78072746	
					13.78105226	
					13.78137695	
					13.78170153	
					13.78202599	
					13.78235033	
					13.78267456	
					13.78299868	
					13.78332267	
					13.78364656	
					13.78397032	
					13.78429398	
					13.78461751	
					13.78494094	
					13.78526424	
					13.78558743	
					13.78591051	
					13.78623347	
					13.78655631	
					13.78687904	
					13.78720166	
					13.78752416	
					13.78784654	
					13.78816881	
					13.78849096	
					13.788813	
					13.78913492	
					13.78945673	
					13.78977842	
					13.7901	
					13.79042146	
					13.7907428	
					13.79106404	
					13.79138515	
					13.79170615	
					13.79202703	
					13.7923478	
					13.79266846	
					13.79298899	
					13.79330942	
					13.79362973	
					13.79394992	
					13.79426999	
					13.79458996	
					13.7949098	
					13.79522953	
					13.79554915	
					13.79586865	
					13.79618803	
					13.7965073	
					13.79682646	
					13.7971455	
					13.79746442	
					13.79778323	
					13.79810192	
					13.7984205	
					13.79873896	
					13.79905731	
					13.79937554	
					13.79969365	
					13.80001166	
					13.80032954	
					13.80064731	
					13.80096497	
					13.80128251	
					13.80159993	
					13.80191724	
					13.80223443	
					13.80255151	
					13.80286847	
					13.80318532	
					13.80350205	
					13.80381867	
					13.80413517	
					13.80445156	
					13.80476783	
					13.80508398	
					13.80540002	
					13.80571595	
					13.80603176	
					13.80634745	
					13.80666303	
					13.80697849	
					13.80729384	
					13.80760907	
					13.80792419	
					13.80823919	
					13.80855408	
					13.80886885	
					13.80918351	
					13.80949805	
					13.80981247	
					13.81012678	
					13.81044098	
					13.81075505	
					13.81106902	
					13.81138287	
					13.8116966	
					13.81201022	
					13.81232372	
					13.81263711	
					13.81295038	
					13.81326354	
					13.81357658	
					13.8138895	
					13.81420231	
					13.81451501	
					13.81482759	
					13.81514005	
					13.8154524	
					13.81576464	
					13.81607675	
					13.81638876	
					13.81670064	
					13.81701242	
					13.81732407	
					13.81763562	
					13.81794704	
					13.81825835	
					13.81856955	
					13.81888063	
					13.81919159	
					13.81950244	
					13.81981318	
					13.8201238	
					13.8204343	
					13.82074469	
					13.82105496	
					13.82136512	
					13.82167516	
					13.82198509	
					13.8222949	
					13.8226046	
					13.82291418	
					13.82322364	
					13.82353299	
					13.82384223	
					13.82415135	
					13.82446035	
					13.82476924	
					13.82507801	
					13.82538667	
					13.82569522	
					13.82600364	
					13.82631196	
					13.82662015	
					13.82692823	
					13.8272362	
					13.82754405	
					13.82785179	
					13.82815941	
					13.82846691	
					13.8287743	
					13.82908157	
					13.82938873	
					13.82969578	
					13.8300027	
					13.83030952	
					13.83061622	
					13.8309228	
					13.83122926	
					13.83153562	
					13.83184185	
					13.83214797	
					13.83245398	
					13.83275987	
					13.83306564	
					13.8333713	
					13.83367685	
					13.83398227	
					13.83428759	
					13.83459279	
					13.83489787	
					13.83520284	
					13.83550769	
					13.83581242	
					13.83611705	
					13.83642155	
					13.83672594	
					13.83703022	
					13.83733438	
					13.83763842	
					13.83794235	
					13.83824616	
					13.83854986	
					13.83885345	
					13.83915691	
					13.83946027	
					13.8397635	
					13.84006663	
					13.84036963	
					13.84067252	
					13.8409753	
					13.84127796	
					13.84158051	
					13.84188294	
					13.84218525	
					13.84248745	
					13.84278953	
					13.8430915	
					13.84339335	
					13.84369509	
					13.84399671	
					13.84429822	
					13.84459961	
					13.84490089	
					13.84520205	
					13.8455031	
					13.84580403	
					13.84610484	
					13.84640554	
					13.84670613	
					13.84700659	
					13.84730695	
					13.84760719	
					13.84790731	
					13.84820732	
					13.84850721	
					13.84880699	
					13.84910665	
					13.84940619	
					13.84970563	
					13.85000494	
					13.85030414	
					13.85060323	
					13.8509022	
					13.85120105	
					13.85149979	
					13.85179841	
					13.85209692	
					13.85239531	
					13.85269359	
					13.85299175	
					13.8532898	
					13.85358773	
					13.85388555	
					13.85418325	
					13.85448083	
					13.8547783	
					13.85507566	
					13.8553729	
					13.85567002	
					13.85596703	
					13.85626393	
					13.8565607	
					13.85685737	
					13.85715391	
					13.85745035	
					13.85774666	
					13.85804286	
					13.85833895	
					13.85863492	
					13.85893078	
					13.85922652	
					13.85952214	
					13.85981765	
					13.86011304	
					13.86040832	
					13.86070349	
					13.86099854	
					13.86129347	
					13.86158829	
					13.86188299	
					13.86217757	
					13.86247205	
					13.8627664	
					13.86306064	
					13.86335477	
					13.86364878	
					13.86394267	
					13.86423645	
					13.86453011	
					13.86482366	
					13.8651171	
					13.86541041	
					13.86570362	
					13.8659967	
					13.86628968	
					13.86658253	
					13.86687527	
					13.8671679	
					13.86746041	
					13.86775281	
					13.86804509	
					13.86833725	
					13.8686293	
					13.86892123	
					13.86921305	
					13.86950475	
					13.86979634	
					13.87008781	
					13.87037917	
					13.87067041	
					13.87096154	
					13.87125255	
					13.87154345	
					13.87183423	
					13.87212489	
					13.87241544	
					13.87270588	
					13.8729962	
					13.8732864	
					13.87357649	
					13.87386646	
					13.87415632	
					13.87444606	
					13.87473569	
					13.8750252	
					13.8753146	
					13.87560388	
					13.87589304	
					13.87618209	
					13.87647103	
					13.87675985	
					13.87704855	
					13.87733714	
					13.87762561	
					13.87791397	
					13.87820222	
					13.87849034	
					13.87877836	
					13.87906625	
					13.87935403	
					13.8796417	
					13.87992925	
					13.88021669	
					13.88050401	
					13.88079121	
					13.8810783	
					13.88136528	
					13.88165213	
					13.88193888	
					13.88222551	
					13.88251202	
					13.88279842	
					13.8830847	
					13.88337087	
					13.88365692	
					13.88394285	
					13.88422867	
					13.88451438	
					13.88479997	
					13.88508544	
					13.8853708	
					13.88565605	
					13.88594118	
					13.88622619	
					13.88651109	
					13.88679587	
					13.88708054	
					13.88736509	
					13.88764953	
					13.88793385	
					13.88821805	
					13.88850214	
					13.88878612	
					13.88906998	
					13.88935372	
					13.88963735	
					13.88992087	
					13.89020427	
					13.89048755	
					13.89077072	
					13.89105377	
					13.89133671	
					13.89161953	
					13.89190224	
					13.89218483	
					13.8924673	
					13.89274966	
					13.89303191	
					13.89331404	
					13.89359605	
					13.89387795	
					13.89415974	
					13.89444141	
					13.89472296	
					13.8950044	
					13.89528572	
					13.89556693	
					13.89584802	
					13.89612899	
					13.89640986	
					13.8966906	
					13.89697123	
					13.89725175	
					13.89753215	
					13.89781243	
					13.8980926	
					13.89837265	
					13.89865259	
					13.89893242	
					13.89921212	
					13.89949172	
					13.89977119	
					13.90005055	
					13.9003298	
					13.90060893	
					13.90088795	
					13.90116685	
					13.90144563	
					13.9017243	
					13.90200286	
					13.9022813	
					13.90255962	
					13.90283783	
					13.90311592	
					13.9033939	
					13.90367176	
					13.90394951	
					13.90422714	
					13.90450466	
					13.90478206	
					13.90505934	
					13.90533651	
					13.90561357	
					13.90589051	
					13.90616733	
					13.90644404	
					13.90672063	
					13.90699711	
					13.90727347	
					13.90754972	
					13.90782585	
					13.90810187	
					13.90837777	
					13.90865356	
					13.90892923	
					13.90920479	
					13.90948023	
					13.90975555	
					13.91003076	
					13.91030585	
					13.91058083	
					13.9108557	
					13.91113044	
					13.91140508	
					13.91167959	
					13.911954	
					13.91222828	
					13.91250245	
					13.91277651	
					13.91305045	
					13.91332428	
					13.91359799	
					13.91387158	
					13.91414506	
					13.91441843	
					13.91469167	
					13.91496481	
					13.91523783	
					13.91551073	
					13.91578352	
					13.91605619	
					13.91632874	
					13.91660119	
					13.91687351	
					13.91714572	
					13.91741782	
					13.9176898	
					13.91796166	
					13.91823341	
					13.91850504	
					13.91877656	
					13.91904797	
					13.91931925	
					13.91959043	
					13.91986148	
					13.92013243	
					13.92040325	
					13.92067396	
					13.92094456	
					13.92121504	
					13.92148541	
					13.92175565	
					13.92202579	
					13.92229581	
					13.92256571	
					13.9228355	
					13.92310517	
					13.92337473	
					13.92364417	
					13.9239135	
					13.92418271	
					13.92445181	
					13.92472079	
					13.92498966	
					13.92525841	
					13.92552704	
					13.92579556	
					13.92606397	
					13.92633225	
					13.92660043	
					13.92686849	
					13.92713643	
					13.92740426	
					13.92767197	
					13.92793957	
					13.92820705	
					13.92847441	
					13.92874167	
					13.9290088	
					13.92927582	
					13.92954273	
					13.92980952	
					13.93007619	
					13.93034275	
					13.93060919	
					13.93087552	
					13.93114173	
					13.93140783	
					13.93167381	
					13.93193968	
					13.93220543	
					13.93247107	
					13.93273659	
					13.933002	
					13.93326729	
					13.93353246	
					13.93379752	
					13.93406246	
					13.93432729	
					13.93459201	
					13.9348566	
					13.93512109	
					13.93538545	
					13.93564971	
					13.93591384	
					13.93617786	
					13.93644177	
					13.93670556	
					13.93696924	
					13.9372328	
					13.93749624	
					13.93775957	
					13.93802279	
					13.93828588	
					13.93854887	
					13.93881174	
					13.93907449	
					13.93933713	
					13.93959965	
					13.93986205	
					13.94012435	
					13.94038652	
					13.94064858	
					13.94091053	
					13.94117236	
					13.94143407	
					13.94169567	
					13.94195716	
					13.94221852	
					13.94247978	
					13.94274092	
					13.94300194	
					13.94326285	
					13.94352364	
					13.94378431	
					13.94404487	
					13.94430532	
					13.94456565	
					13.94482587	
					13.94508597	
					13.94534595	
					13.94560582	
					13.94586557	
					13.94612521	
					13.94638474	
					13.94664414	
					13.94690344	
					13.94716261	
					13.94742167	
					13.94768062	
					13.94793945	
					13.94819817	
					13.94845677	
					13.94871525	
					13.94897362	
					13.94923188	
					13.94949002	
					13.94974804	
					13.95000595	
					13.95026374	
					13.95052142	
					13.95077898	
					13.95103643	
					13.95129376	
					13.95155098	
					13.95180808	
					13.95206506	
					13.95232193	
					13.95257869	
					13.95283533	
					13.95309185	
					13.95334826	
					13.95360456	
					13.95386073	
					13.9541168	
					13.95437274	
					13.95462858	
					13.95488429	
					13.9551399	
					13.95539538	
					13.95565075	
					13.95590601	
					13.95616115	
					13.95641617	
					13.95667108	
					13.95692588	
					13.95718056	
					13.95743512	
					13.95768957	
					13.9579439	
					13.95819812	
					13.95845222	
					13.95870621	
					13.95896008	
					13.95921383	
					13.95946748	
					13.959721	
					13.95997441	
					13.96022771	
					13.96048089	
					13.96073395	
					13.9609869	
					13.96123973	
					13.96149245	
					13.96174505	
					13.96199754	
					13.96224991	
					13.96250217	
					13.96275431	
					13.96300634	
					13.96325825	
					13.96351004	
					13.96376172	
					13.96401329	
					13.96426474	
					13.96451607	
					13.96476729	
					13.96501839	
					13.96526938	
					13.96552025	
					13.96577101	
					13.96602165	
					13.96627218	
					13.96652259	
					13.96677289	
					13.96702307	
					13.96727313	
					13.96752308	
					13.96777292	
					13.96802264	
					13.96827224	
					13.96852173	
					13.9687711	
					13.96902036	
					13.9692695	
					13.96951853	
					13.96976744	
					13.97001624	
					13.97026492	
					13.97051348	
					13.97076193	
					13.97101027	
					13.97125849	
					13.97150659	
					13.97175458	
					13.97200246	
					13.97225021	
					13.97249786	
					13.97274539	
					13.9729928	
					13.9732401	
					13.97348728	
					13.97373434	
					13.97398129	
					13.97422813	
					13.97447485	
					13.97472146	
					13.97496795	
					13.97521432	
					13.97546058	
					13.97570672	
					13.97595275	
					13.97619866	
					13.97644446	
					13.97669014	
					13.97693571	
					13.97718116	
					13.9774265	
					13.97767172	
					13.97791682	
					13.97816182	
					13.97840669	
					13.97865145	
					13.97889609	
					13.97914062	
					13.97938504	
					13.97962933	
					13.97987352	
					13.98011758	
					13.98036154	
					13.98060537	
					13.9808491	
					13.9810927	
					13.98133619	
					13.98157957	
					13.98182283	
					13.98206597	
					13.982309	
					13.98255192	
					13.98279472	
					13.9830374	
					13.98327997	
					13.98352242	
					13.98376476	
					13.98400698	
					13.98424909	
					13.98449108	
					13.98473295	
					13.98497471	
					13.98521636	
					13.98545789	
					13.9856993	
					13.9859406	
					13.98618179	
					13.98642286	
					13.98666381	
					13.98690465	
					13.98714537	
					13.98738598	
					13.98762647	
					13.98786685	
					13.98810711	
					13.98834725	
					13.98858728	
					13.9888272	
					13.989067	
					13.98930668	
					13.98954625	
					13.98978571	
					13.99002505	
					13.99026427	
					13.99050338	
					13.99074237	
					13.99098125	
					13.99122001	
					13.99145866	
					13.99169719	
					13.9919356	
					13.9921739	
					13.99241209	
					13.99265016	
					13.99288811	
					13.99312595	
					13.99336368	
					13.99360128	
					13.99383878	
					13.99407615	
					13.99431342	
					13.99455056	
					13.9947876	
					13.99502451	
					13.99526131	
					13.995498	
					13.99573457	
					13.99597102	
					13.99620736	
					13.99644359	
					13.9966797	
					13.99691569	
					13.99715157	
					13.99738733	
					13.99762298	
					13.99785851	
					13.99809393	
					13.99832923	
					13.99856442	
					13.99879949	
					13.99903444	
					13.99926929	
					13.99950401	
					13.99973862	
					13.99997311	
					14.00020749	
					14.00044176	
					14.0006759	
					14.00090994	
					14.00114386	
					14.00137766	
					14.00161134	
					14.00184492	
					14.00207837	
					14.00231171	
					14.00254494	
					14.00277805	
					14.00301104	
					14.00324392	
					14.00347669	
					14.00370934	
					14.00394187	
					14.00417429	
					14.00440659	
					14.00463878	
					14.00487085	
					14.00510281	
					14.00533465	
					14.00556637	
					14.00579799	
					14.00602948	
					14.00626086	
					14.00649213	
					14.00672328	
					14.00695431	
					14.00718523	
					14.00741603	
					14.00764672	
					14.00787729	
					14.00810775	
					14.00833809	
					14.00856832	
					14.00879843	
					14.00902843	
					14.00925831	
					14.00948807	
					14.00971772	
					14.00994726	
					14.01017668	
					14.01040598	
					14.01063517	
					14.01086424	
					14.0110932	
					14.01132204	
					14.01155077	
					14.01177938	
					14.01200788	
					14.01223626	
					14.01246452	
					14.01269268	
					14.01292071	
					14.01314863	
					14.01337644	
					14.01360412	
					14.0138317	
					14.01405916	
					14.0142865	
					14.01451373	
					14.01474084	
					14.01496784	
					14.01519472	
					14.01542149	
					14.01564814	
					14.01587467	
					14.01610109	
					14.0163274	
					14.01655359	
					14.01677966	
					14.01700562	
					14.01723147	
					14.01745719	
					14.01768281	
					14.0179083	
					14.01813369	
					14.01835895	
					14.01858411	
					14.01880914	
					14.01903406	
					14.01925887	
					14.01948356	
					14.01970813	
					14.01993259	
					14.02015694	
					14.02038117	
					14.02060528	
					14.02082928	
					14.02105316	
					14.02127693	
					14.02150058	
					14.02172412	
					14.02194754	
					14.02217085	
					14.02239404	
					14.02261711	
					14.02284007	
					14.02306292	
					14.02328565	
					14.02350826	
					14.02373076	
					14.02395314	
					14.02417541	
					14.02439757	
					14.0246196	
					14.02484152	
					14.02506333	
					14.02528502	
					14.0255066	
					14.02572806	
					14.02594941	
					14.02617064	
					14.02639175	
					14.02661275	
					14.02683363	
					14.0270544	
					14.02727506	
					14.02749559	
					14.02771602	
					14.02793632	
					14.02815652	
					14.02837659	
					14.02859655	
					14.0288164	
					14.02903613	
					14.02925575	
					14.02947525	
					14.02969463	
					14.0299139	
					14.03013305	
					14.03035209	
					14.03057102	
					14.03078982	
					14.03100852	
					14.03122709	
					14.03144556	
					14.0316639	
					14.03188213	
					14.03210025	
					14.03231825	
					14.03253614	
					14.03275391	
					14.03297156	
					14.0331891	
					14.03340652	
					14.03362383	
					14.03384103	
					14.0340581	
					14.03427507	
					14.03449191	
					14.03470865	
					14.03492526	
					14.03514176	
					14.03535815	
					14.03557442	
					14.03579057	
					14.03600661	
					14.03622254	
					14.03643835	
					14.03665404	
					14.03686962	
					14.03708508	
					14.03730043	
					14.03751566	
					14.03773078	
					14.03794578	
					14.03816067	
					14.03837544	
					14.0385901	
					14.03880464	
					14.03901906	
					14.03923337	
					14.03944756	
					14.03966164	
					14.03987561	
					14.04008946	
					14.04030319	
					14.04051681	
					14.04073031	
					14.0409437	
					14.04115697	
					14.04137012	
					14.04158316	
					14.04179609	
					14.0420089	
					14.0422216	
					14.04243418	
					14.04264664	
					14.04285899	
					14.04307122	
					14.04328334	
					14.04349534	
					14.04370723	
					14.043919	
					14.04413066	
					14.0443422	
					14.04455363	
					14.04476494	
					14.04497613	
					14.04518721	
					14.04539818	
					14.04560903	
					14.04581976	
					14.04603038	
					14.04624088	
					14.04645127	
					14.04666155	
					14.0468717	
					14.04708175	
					14.04729167	
					14.04750148	
					14.04771118	
					14.04792076	
					14.04813023	
					14.04833958	
					14.04854881	
					14.04875793	
					14.04896693	
					14.04917582	
					14.0493846	
					14.04959325	
					14.0498018	
					14.05001022	
					14.05021854	
					14.05042673	
					14.05063481	
					14.05084278	
					14.05105063	
					14.05125837	
					14.05146599	
					14.05167349	
					14.05188088	
					14.05208815	
